Licence No.,Interim Licence No.,Approval Name,Status,Status Date,Doc Type,Industry Activity,Specific Activity,Effective Date,Expiry Date,Water Allocation Type,WA Status,Priority Date,Priority No,Source,Quantity (m3),Consumptive Use (m3),Losses (m3),Return Flow (m3),LSD,QUA,SEC,TWP,RNG,MER,Return LSD,Return QUA,Return SEC,Return TWP,Return RNG,Return MER,Well Id,Production Upper (m),Production Lower (m),Latitude,Longitude,Licence Holder,File Number,Surrounding Municipality,Region,River Basin,River Sub Basin,Location Type,Location Description,Water Allocation Id,Submitted Measurement Id,Measurement Value (m3),Measurement Period Date,Reporting Interval,Submitter Comment,Regulator,Sector,Sub Sector,Specific Sector,Adhoc Report
499193,00499193 00 00,NA/DRILLING (CONVENTIONAL OIL/GAS WELLS)/PARAMOUNT RESOURCES LTD. - F00499193,EX,01-Apr-24,WATDL,WDCOM,OIL/GAS,02-Jan-24,31-Mar-24,SW,AC,,,Surface Runoff,3000,3000,0,0,,NW,3,118,8,6,,,,,,,,,,59.22225972,-119.275781,PARAMOUNT RESOURCES LTD.,499193,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-3-118-8-6,412423,2978453,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499226,00499226 00 00,NA/DRILLING (CONVENTIONAL OIL/GAS WELLS)/CENOVUS ENERGY INC. - F00499226,EX,01-Apr-24,WATDL,WDCOM,OIL/GAS,04-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,3000,3000,0,0,,NE,21,111,6,6,,,,,,,,,,58.65287051,-118.9416543,CENOVUS ENERGY INC.,499226,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-21-111-6-6,412548,3002307,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499250,00499250 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CENOVUS ENERGY INC. - F00499250,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,05-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,2000,2000,0,0,,NE,31,110,9,6,,,,,,,,,,58.59815235,-119.4812042,CENOVUS ENERGY INC.,499250,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-31-110-9-6,412541,3002310,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499265,00499265 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499265,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,04-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,6000,3000,0,0,,SE,24,98,8,6,,,,,,,,,,57.51784143,-119.1485713,NUVISTA ENERGY LTD.,499265,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-24-98-8-6,412585,2991206,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499265,00499265 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499265,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,04-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,6000,3000,0,0,,SE,5,99,8,6,,,,,,,,,,57.56091329,-119.2697296,NUVISTA ENERGY LTD.,499265,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-5-99-8-6,412586,2991223,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499267,00499267 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00499267,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,05-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,600,600,0,0,,SW,4,98,8,6,,,,,,,,,,57.47447939,-119.2416704,CANADIAN NATURAL RESOURCES LIMITED,499267,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-4-98-8-6,412608,2986811,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499269,00499269 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499269,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,05-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,12000,3000,0,0,,NE,25,111,5,6,,,,,,,,,,58.67018907,-118.6775231,NUVISTA ENERGY LTD.,499269,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-25-111-5-6,412615,2991231,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499269,00499269 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499269,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,05-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,12000,3000,0,0,,NW,35,111,6,6,,,,,,,,,,58.68601388,-118.8896969,NUVISTA ENERGY LTD.,499269,CLGRY,AER|PCR,HAY,07OA,Diversion,NW-35-111-6-6,412616,2991252,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499269,00499269 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499269,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,05-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,12000,3000,0,0,,NE,34,111,6,6,,,,,,,,,,58.68438534,-118.9026934,NUVISTA ENERGY LTD.,499269,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-34-111-6-6,412617,2991235,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499269,00499269 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499269,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,05-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,12000,3000,0,0,,NE,3,111,7,6,,,,,,,,,,58.6142202,-119.080226,NUVISTA ENERGY LTD.,499269,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-3-111-7-6,412618,2991228,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499293,00499293 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00499293,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,05-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,1000,1000,0,0,,SE,8,99,8,6,,,,,,,,,,57.57679956,-119.2718352,CANADIAN NATURAL RESOURCES LIMITED,499293,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-8-99-8-6,412601,2986812,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499294,00499294 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00499294,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,05-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,600,600,0,0,,NW,14,96,11,6,,,,,,,,,,57.33447237,-119.667155,CANADIAN NATURAL RESOURCES LIMITED,499294,CLGRY,AER|PCR,HAY,07OC,Diversion,NW-14-96-11-6,412602,2986813,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499295,00499295 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00499295,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,05-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,800,800,0,0,,NE,34,96,8,6,,,,,,,,,,57.37995222,-119.1970994,CANADIAN NATURAL RESOURCES LIMITED,499295,CLGRY,AER|PCR,HAY,07OC,Diversion,NE-34-96-8-6,412603,2986814,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499296,00499296 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00499296,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,07-Dec-23,31-Mar-24,SW,AC,,,Unnamed Stream - Unclassified,600,600,0,0,,SW,8,96,11,6,,,,,,,,,,57.31181598,-119.7570257,CANADIAN NATURAL RESOURCES LIMITED,499296,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-8-96-11-6,412604,2986815,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499305,00499305 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CONOCOPHILLIPS CANADA RESOURCES CORP. - F00499305,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,13-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,1500,1500,0,0,,SW,20,110,5,6,,,,,,,,,,58.56461562,-118.8027644,CONOCOPHILLIPS CANADA RESOURCES CORP.,499305,CLGRY,AER|PCR,HAY,07OA,Diversion,SW-20-110-5-6,412651,2980527,0,31-Mar-24,MONTHLY,Estimated,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499395,00499395 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499395,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,07-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,27000,3000,0,0,,SW,25,98,11,6,,,,,,,,,,57.53062871,-119.6403746,NUVISTA ENERGY LTD.,499395,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-25-98-11-6,412822,2991288,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499395,00499395 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499395,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,07-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,27000,3000,0,0,,SW,27,98,11,6,,,,,,,,,,57.5331841,-119.6961573,NUVISTA ENERGY LTD.,499395,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-27-98-11-6,412823,2991292,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499395,00499395 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499395,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,07-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,27000,3000,0,0,,SW,21,98,11,6,,,,,,,,,,57.51769722,-119.7339231,NUVISTA ENERGY LTD.,499395,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-21-98-11-6,412824,2991280,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499395,00499395 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499395,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,07-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,27000,3000,0,0,,SE,2,99,10,6,,,,,,,,,,57.55956745,-119.514724,NUVISTA ENERGY LTD.,499395,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-2-99-10-6,412825,2991276,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499395,00499395 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499395,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,07-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,27000,3000,0,0,,NW,1,99,10,6,,,,,,,,,,57.56716075,-119.5031909,NUVISTA ENERGY LTD.,499395,CLGRY,AER|PCR,HAY,07OC,Diversion,NW-1-99-10-6,412826,2991244,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499395,00499395 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499395,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,07-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,27000,3000,0,0,,NE,30,98,10,6,,,,,,,,,,57.53448977,-119.6006718,NUVISTA ENERGY LTD.,499395,CLGRY,AER|PCR,HAY,07OC,Diversion,NE-30-98-10-6,412847,2991240,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499395,00499395 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499395,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,07-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,27000,3000,0,0,,NW,31,97,10,6,,,,,,,,,,57.46284117,-119.6234266,NUVISTA ENERGY LTD.,499395,CLGRY,AER|PCR,HAY,07OC,Diversion,NW-31-97-10-6,412848,2991272,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499395,00499395 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499395,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,07-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,27000,3000,0,0,,SW,25,97,11,6,,,,,,,,,,57.44453575,-119.6441333,NUVISTA ENERGY LTD.,499395,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-25-97-11-6,412849,2991284,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499395,00499395 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499395,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,07-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,27000,3000,0,0,,NW,24,97,11,6,,,,,,,,,,57.43696037,-119.6520933,NUVISTA ENERGY LTD.,499395,CLGRY,AER|PCR,HAY,07OC,Diversion,NW-24-97-11-6,412850,2991248,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499422,00499422 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499422,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,14-Dec-23,31-Mar-24,SW,AC,,,Unnamed Lake - Unclassified,8000,2000,0,0,,NE,1,99,11,6,,,,,,,,,,57.5642397,-119.642647,NUVISTA ENERGY LTD.,499422,CLGRY,AER|PCR,HAY,07OC,Diversion,NE-1-99-11-6,412874,2991296,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499422,00499422 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499422,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,14-Dec-23,31-Mar-24,SW,AC,,,Unnamed Lake - Unclassified,8000,2000,0,0,,SE,7,99,10,6,,,,,,,,,,57.57326416,-119.6156585,NUVISTA ENERGY LTD.,499422,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-7-99-10-6,412875,2991304,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499422,00499422 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499422,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,14-Dec-23,31-Mar-24,SW,AC,,,Unnamed Lake - Unclassified,8000,2000,0,0,,SW,8,98,10,6,,,,,,,,,,57.48634107,-119.5899446,NUVISTA ENERGY LTD.,499422,CLGRY,AER|PCR,HAY,07OC,Diversion,SW-8-98-10-6,412876,2991308,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499422,00499422 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499422,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,14-Dec-23,31-Mar-24,SW,AC,,,Unnamed Lake - Unclassified,8000,2000,0,0,,NW,14,97,11,6,,,,,,,,,,57.42398897,-119.676223,NUVISTA ENERGY LTD.,499422,CLGRY,AER|PCR,HAY,07OC,Diversion,NW-14-97-11-6,412877,2991300,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499535,00499535 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499535,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,14-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,6000,3000,0,0,,SW,16,112,5,6,,,,,,,,,,58.72120187,-118.7836993,NUVISTA ENERGY LTD.,499535,CLGRY,AER|PCR,HAY,07OA,Diversion,SW-16-112-5-6,413188,2991316,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499535,00499535 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/NUVISTA ENERGY LTD. - F00499535,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,14-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,6000,3000,0,0,,NE,36,112,5,6,,,,,,,,,,58.77140333,-118.6846919,NUVISTA ENERGY LTD.,499535,CLGRY,AER|PCR,HAY,07OA,Diversion,NE-36-112-5-6,413189,2991312,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,UPSTREAM HYDROSTATIC TESTING & PIPELINE CONSTRUCTION & OPERATION,F
499670,00499670 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CONOCOPHILLIPS CANADA RESOURCES CORP. - F00499670,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,20-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,3000,3000,0,0,,SW,3,126,18,5,,,,,,,,,,59.91303041,-117.0395575,CONOCOPHILLIPS CANADA RESOURCES CORP.,499670,CLGRY,AER|PCR,HAY,07OB,Diversion,SW-3-126-18-5,413332,2980602,0,31-Mar-24,MONTHLY,Estimated,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499700,00499700 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/TAQA NORTH LTD. - F00499700,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,20-Dec-23,31-Mar-24,SW,AC,,,Surface Runoff,2800,2800,0,0,,SE,36,96,13,6,,,,,,,,,,57.37270912,-119.956703,TAQA NORTH LTD.,499700,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-36-96-13-6,413431,2985159,0,31-Mar-24,MONTHLY,MARCH WURS,AER,INDUSTRIAL,UPSTREAM OIL & GAS,MULTI-STAGE HORIZONTAL HYDRAULIC FRACTURING (DRILLING & COMPLETIONS),F
499867,00499867 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00499867,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,05-Jan-24,31-Mar-24,SW,AC,,,Unnamed Stream - Unclassified,250,250,0,0,,NW,9,97,7,6,,,,,,,,,,57.40602779,-119.0801651,CANADIAN NATURAL RESOURCES LIMITED,499867,CLGRY,PCR|AER,HAY,07OC,Diversion,NW-9-97-7-6,413668,2986826,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499869,00499869 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00499869,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,03-Jan-24,31-Mar-24,SW,AC,,,Surface Runoff,3000,1500,0,0,,SE,19,97,6,6,,,,,,,,,,57.42670375,-118.9587688,CANADIAN NATURAL RESOURCES LIMITED,499869,CLGRY,PCR|AER,HAY,07OC,Diversion,SE-19-97-6-6,413670,2986828,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
499869,00499869 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00499869,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,03-Jan-24,31-Mar-24,SW,AC,,,Surface Runoff,3000,1500,0,0,,NE,8,97,7,6,,,,,,,,,,57.40547905,-119.087262,CANADIAN NATURAL RESOURCES LIMITED,499869,CLGRY,PCR|AER,HAY,07OC,Diversion,NE-8-97-7-6,413671,2986827,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
500377,00500377 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00500377,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,24-Jan-24,31-Mar-24,SW,AC,,,Surface Runoff,3000,3000,0,0,,SE,21,97,10,6,,,,,,,,,,57.42876033,-119.5462806,CANADIAN NATURAL RESOURCES LIMITED,500377,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-21-97-10-6,414432,2986781,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
500378,00500378 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00500378,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,25-Jan-24,31-Mar-24,SW,AC,,,Unnamed Lake - Unclassified,2000,2000,0,0,,NW,22,97,10,6,,,,,,,,,,57.43805314,-119.5348199,CANADIAN NATURAL RESOURCES LIMITED,500378,CLGRY,AER|PCR,HAY,07OC,Diversion,NW-22-97-10-6,414433,2986782,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
500379,00500379 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00500379,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,29-Jan-24,31-Mar-24,SW,AC,,,Unnamed Stream - Unclassified,2000,2000,0,0,,NE,23,97,10,6,,,,,,,,,,57.43400157,-119.4924368,CANADIAN NATURAL RESOURCES LIMITED,500379,CLGRY,AER|PCR,HAY,07OC,Diversion,NE-23-97-10-6,414434,2986783,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
500380,00500380 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00500380,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,24-Jan-24,31-Mar-24,SW,AC,,,Surface Runoff,3000,3000,0,0,,NE,26,97,10,6,,,,,,,,,,57.45012232,-119.496203,CANADIAN NATURAL RESOURCES LIMITED,500380,CLGRY,AER|PCR,HAY,07OC,Diversion,NE-26-97-10-6,414435,2986784,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
500407,00500407 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00500407,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,25-Jan-24,31-Mar-24,SW,AC,,,Surface Runoff,3000,3000,0,0,,SE,34,96,10,6,,,,,,,,,,57.3726826,-119.5274437,CANADIAN NATURAL RESOURCES LIMITED,500407,CLGRY,AER|PCR,HAY,07OC,Diversion,SE-34-96-10-6,414491,2986785,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
500411,00500411 00 00,NA/CONSTRUCTION RELATED TO OIL&GAS ACTIVITY/CANADIAN NATURAL RESOURCES LIMITED - F00500411,EX,01-Apr-24,WATDL,WDCOM,CNSTRCTA,25-Jan-24,31-Mar-24,SW,AC,,,Surface Runoff,6000,3000,0,0,,NW,30,96,10,6,,,,,,,,,,57.36400981,-119.6150973,CANADIAN NATURAL RESOURCES LIMITED,500411,CLGRY,AER|PCR,HAY,07OC,Diversion,NW-30-96-10-6,414495,2986789,0,31-Mar-24,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,DRILLING (CONVENTIONAL & VERTICAL FRACTURING),F
