Licence No.,Interim Licence No.,Approval Name,Status,Status Date,Doc Type,Industry Activity,Specific Activity,Effective Date,Expiry Date,Water Allocation Type,WA Status,Priority Date,Priority No,Source,Quantity (m3),Consumptive Use (m3),Losses (m3),Return Flow (m3),LSD,QUA,SEC,TWP,RNG,MER,Return LSD,Return QUA,Return SEC,Return TWP,Return RNG,Return MER,Well Id,Production Upper (m),Production Lower (m),Latitude,Longitude,Licence Holder,File Number,Surrounding Municipality,Region,River Basin,River Sub Basin,Location Type,Location Description,Water Allocation Id,Submitted Measurement Id,Measurement Value (m3),Measurement Period Date,Year,Month,Day,Reporting Interval,Submitter Comment,Regulator,Sector,Sub Sector,Specific Sector,Adhoc Report
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,1814120,0,31-Jan-19,2019,1,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,1814121,0,28-Feb-19,2019,2,28,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,1829009,0,31-Mar-19,2019,3,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,1859591,0,30-Apr-19,2019,4,30,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,1892056,0,31-May-19,2019,5,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,1912081,0,30-Jun-19,2019,6,30,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,1927241,0,31-Jul-19,2019,7,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,1938650,0,31-Aug-19,2019,8,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,1955722,0,30-Sep-19,2019,9,30,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,1984700,0,31-Oct-19,2019,10,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,2000254,0,30-Nov-19,2019,11,30,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113003,Unnamed Aquifer - Unclassified,82640,16528,0,66112,8,,15,117,5,6,,NE,6,117,4,6,,11.8,14.3,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6 (W-93-1),10591,2023305,0,31-Dec-19,2019,12,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,1814122,0,31-Jan-19,2019,1,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,1814123,0,28-Feb-19,2019,2,28,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,1829010,0,31-Mar-19,2019,3,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,1859592,0,30-Apr-19,2019,4,30,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,1892057,0,31-May-19,2019,5,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,1912082,0,30-Jun-19,2019,6,30,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,1927242,0,31-Jul-19,2019,7,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,1938651,0,31-Aug-19,2019,8,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,1955721,0,30-Sep-19,2019,9,30,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,1984699,0,31-Oct-19,2019,10,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2000255,0,30-Nov-19,2019,11,30,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
30764,L16547,ZAMA CITY/HAMLET/MACKENZIE MD NO.23 - F20649,IS,21-Nov-94,WRLIC,WDMUN,URBAN,21-Nov-94,,GW,AC,13-Jan-88,19880113004,Unnamed Aquifer - Unclassified,82640,0,0,0,8,,15,117,5,6,,NE,6,117,4,6,,11.5,13.1,59.158248,-118.747605,MACKENZIE COUNTY,20649|20649,MD023,PCR,HAY,07OA,Diversion,8 15-117-5-6,10592,2023306,0,31-Dec-19,2019,12,31,MONTHLY,,ESRD,MUNICIPAL,SUBURBAN/RURAL,HAMLETS & RURAL MUNICIPALITIES (COUNTIES/MUNICIPAL DISTRICTS),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,1787609,10929,31-Jan-19,2019,1,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,1819775,0,28-Feb-19,2019,2,28,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,1850121,6846,31-Mar-19,2019,3,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,1887366,11949,30-Apr-19,2019,4,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,1904016,12062,31-May-19,2019,5,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,1924144,11468,30-Jun-19,2019,6,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,1935530,12039,31-Jul-19,2019,7,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,1948727,11469,31-Aug-19,2019,8,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,1976059,10064,30-Sep-19,2019,9,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,1996734,10150,31-Oct-19,2019,10,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2005465,12142,30-Nov-19,2019,11,30,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
34412,8289,"ESSO RESOURCES CANADA LTD, WR, 16692",IS,13-Dec-88,WRLIC,WDIND,INJECTN,13-Dec-88,,SW,AC,06-Aug-74,19740806002,Sousa Creek,869600,869600,0,0,,NW,3,110,6,6,,,,,,,,,,58.5253,-118.9122,HUSKY OIL OPERATIONS LIMITED,16692,MD023,AER|PCR,HAY,07OA,Diversion,NW 3-110-6-6,14980,2028756,12436,31-Dec-19,2019,12,31,MONTHLY,,AER,INDUSTRIAL,UPSTREAM OIL & GAS,INJECTION (WATER FLOOD/CONVENTIONAL OIL/ENHANCE OIL RECOVERY),F
37574,L06132,"TOWN OF RAINBOW LAKE, WR, 12356",IS,11-Aug-71,WRLIC,WDMUN,URBAN,11-Aug-71,,SW,AC,22-Mar-68,19680322003,Hay River,296040,296040,0,0,,NW,26,109,9,6,,,,,,,,,,58.4961,-119.3864,TOWN OF RAINBOW LAKE,12356,MD023,PCR,HAY,07OA,Diversion,NW 26-109-9-6,18379,1833412,0,31-Jan-19,2019,1,31,MONTHLY,,ESRD,MUNICIPAL,URBAN,"POPULATION UNDER 2,500",F
37574,L06132,"TOWN OF RAINBOW LAKE, WR, 12356",IS,11-Aug-71,WRLIC,WDMUN,URBAN,11-Aug-71,,SW,AC,22-Mar-68,19680322003,Hay River,296040,296040,0,0,,NW,26,109,9,6,,,,,,,,,,58.4961,-119.3864,TOWN OF RAINBOW LAKE,12356,MD023,PCR,HAY,07OA,Diversion,NW 26-109-9-6,18379,1833413,0,28-Feb-19,2019,2,28,MONTHLY,,ESRD,MUNICIPAL,URBAN,"POPULATION UNDER 2,500",F
37574,L06132,"TOWN OF RAINBOW LAKE, WR, 12356",IS,11-Aug-71,WRLIC,WDMUN,URBAN,11-Aug-71,,SW,AC,22-Mar-68,19680322003,Hay River,296040,296040,0,0,,NW,26,109,9,6,,,,,,,,,,58.4961,-119.3864,TOWN OF RAINBOW LAKE,12356,MD023,PCR,HAY,07OA,Diversion,NW 26-109-9-6,18379,1833414,0,31-Mar-19,2019,3,31,MONTHLY,,ESRD,MUNICIPAL,URBAN,"POPULATION UNDER 2,500",F
37574,L06132,"TOWN OF RAINBOW LAKE, WR, 12356",IS,11-Aug-71,WRLIC,WDMUN,URBAN,11-Aug-71,,SW,AC,22-Mar-68,19680322003,Hay River,296040,296040,0,0,,NW,26,109,9,6,,,,,,,,,,58.4961,-119.3864,TOWN OF RAINBOW LAKE,12356,MD023,PCR,HAY,07OA,Diversion,NW 26-109-9-6,18379,1974783,0,30-Apr-19,2019,4,30,MONTHLY,"Started data logging May 1st, 2019 as per discussions with department",ESRD,MUNICIPAL,URBAN,"POPULATION UNDER 2,500",F
37574,L06132,"TOWN OF RAINBOW LAKE, WR, 12356",IS,11-Aug-71,WRLIC,WDMUN,URBAN,11-Aug-71,,SW,AC,22-Mar-68,19680322003,Hay River,296040,296040,0,0,,NW,26,109,9,6,,,,,,,,,,58.4961,-119.3864,TOWN OF RAINBOW LAKE,12356,MD023,PCR,HAY,07OA,Diversion,NW 26-109-9-6,18379,1974784,28714.94,31-May-19,2019,5,31,MONTHLY,,ESRD,MUNICIPAL,URBAN,"POPULATION UNDER 2,500",F
37574,L06132,"TOWN OF RAINBOW LAKE, WR, 12356",IS,11-Aug-71,WRLIC,WDMUN,URBAN,11-Aug-71,,SW,AC,22-Mar-68,19680322003,Hay River,296040,296040,0,0,,NW,26,109,9,6,,,,,,,,,,58.4961,-119.3864,TOWN OF RAINBOW LAKE,12356,MD023,PCR,HAY,07OA,Diversion,NW 26-109-9-6,18379,1974785,4993.9,30-Jun-19,2019,6,30,MONTHLY,"intake is closed, lower reservoir is opened for 10 days",ESRD,MUNICIPAL,URBAN,"POPULATION UNDER 2,500",F
37574,L06132,"TOWN OF RAINBOW LAKE, WR, 12356",IS,11-Aug-71,WRLIC,WDMUN,URBAN,11-Aug-71,,SW,AC,22-Mar-68,19680322003,Hay River,296040,296040,0,0,,NW,26,109,9,6,,,,,,,,,,58.4961,-119.3864,TOWN OF RAINBOW LAKE,12356,MD023,PCR,HAY,07OA,Diversion,NW 26-109-9-6,18379,1974786,12484.28,31-Jul-19,2019,7,31,MONTHLY,,ESRD,MUNICIPAL,URBAN,"POPULATION UNDER 2,500",F
37574,L06132,"TOWN OF RAINBOW LAKE, WR, 12356",IS,11-Aug-71,WRLIC,WDMUN,URBAN,11-Aug-71,,SW,AC,22-Mar-68,19680322003,Hay River,296040,296040,0,0,,NW,26,109,9,6,,,,,,,,,,58.4961,-119.3864,TOWN OF RAINBOW LAKE,12356,MD023,PCR,HAY,07OA,Diversion,NW 26-109-9-6,18379,1974787,29963.41,31-Aug-19,2019,8,31,MONTHLY,"Intake is closed, lower reservoir is opened for three days",ESRD,MUNICIPAL,URBAN,"POPULATION UNDER 2,500",F
